"podmiot","jednostka","artykuly","mdpi_n","udzial_mdpi","l_czasopism","dyscyplina","N","ocena_I","art_na_N"
"Uniwersytet Kaliski im. Prezydenta Stanisława Wojciechowskiego","U. Kaliski",27,13,48.1,14,"nauki o rodzinie",9.25,223.68,2.92
"Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie","U. Kardynała Stefana Wyszyńskiego w Warszawie",37,2,5.4,22,"nauki o rodzinie",12.81,253.55,2.89
"Akademia WSB","Akademia WSB",20,1,5,16,"nauki o rodzinie",7.75,324.52,2.58
"Akademia Mazowiecka w Płocku","Akademia Mazowiecka w Płocku",17,0,0,11,"nauki o rodzinie",7.5,295.47,2.27
"Uniwersytet Ignatianum w Krakowie","U. Ignatianum w Krakowie",28,0,0,14,"nauki o rodzinie",11.63,340.93,2.41
"Uniwersytet Papieski Jana Pawła II w Krakowie","U. Papieski Jana Pawła II w Krakowie",31,0,0,16,"nauki o rodzinie",12.25,328.49,2.53
