"podmiot","jednostka","artykuly","mdpi_n","udzial_mdpi","l_czasopism","dyscyplina","N","ocena_I","art_na_N"
"Instytut Archeologii i Etnologii Polskiej Akademii Nauk","Inst. Archeologii i Etnologii PAN",26,2,7.7,20,"etnologia i antropologia kulturowa",11.25,308.36,2.31
"Uniwersytet Jagielloński w Krakowie","U. Jagielloński w Krakowie",35,2,5.7,22,"etnologia i antropologia kulturowa",16.06,315.69,2.18
"Uniwersytet Warszawski","U. Warszawski",48,0,0,31,"etnologia i antropologia kulturowa",20.79,281,2.31
"Uniwersytet im. Adama Mickiewicza w Poznaniu","U. w Poznaniu",48,0,0,29,"etnologia i antropologia kulturowa",20.79,299.33,2.31
"Uniwersytet Łódzki","U. Łódzki",39,0,0,22,"etnologia i antropologia kulturowa",14.84,266.17,2.63
