"podmiot","jednostka","artykuly","mdpi_n","udzial_mdpi","l_czasopism","dyscyplina","N","ocena_I","art_na_N"
"Centrum Badań Kosmicznych Polskiej Akademii Nauk","Centrum Badań Kosmicznych PAN",64,5,7.8,19,"astronomia",17.14,445.16,3.73
"Centrum Astronomiczne im. Mikołaja Kopernika Polskiej Akademii Nauk","Centrum Astronomiczne",224,0,0,21,"astronomia",61.28,479.23,3.66
"Uniwersytet Jagielloński w Krakowie","U. Jagielloński w Krakowie",84,0,0,15,"astronomia",26.75,464.11,3.14
"Uniwersytet Mikołaja Kopernika w Toruniu","U. Mikołaja Kopernika w Toruniu",67,0,0,15,"astronomia",19.94,472.72,3.36
"Uniwersytet Warszawski","U. Warszawski",85,0,0,11,"astronomia",20.69,544.76,4.11
"Uniwersytet Wrocławski","U. Wrocławski",67,0,0,9,"astronomia",21.63,441.84,3.1
"Uniwersytet Zielonogórski w Zielonej Górze","U. Zielonogórski w Zielonej Górze",42,0,0,11,"astronomia",14.25,433.26,2.95
"Uniwersytet im. Adama Mickiewicza w Poznaniu","U. w Poznaniu",59,0,0,12,"astronomia",17.5,444.06,3.37
