"podmiot","jednostka","artykuly","mdpi_n","udzial_mdpi","l_czasopism","dyscyplina","N","ocena_I","art_na_N"
"Uniwersytet Gdański","U. Gdański",58,0,0,44,"polonistyka",31.25,226.88,1.86
"Uniwersytet Wrocławski","U. Wrocławski",31,0,0,22,"polonistyka",17.44,239.22,1.78
"Uniwersytet im. Adama Mickiewicza w Poznaniu","U. w Poznaniu",19,0,0,13,"polonistyka",8,321.13,2.38
"Uniwersytet Śląski w Katowicach","U. Śląski w Katowicach",55,0,0,21,"polonistyka",32.94,297.66,1.67
